language,url,date,crawled_from,label_combined,label_relevance,label_aid_sec,label_education,label_health,label_protection,label_food_sec
english,http://www.msn.com/en-xl/news/newsindia/indias-biggest-port-operator-to-shun-cargo-from-afghanistan-pakistan-and-iran/ar-AAPp1Jc,2021-10-12 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,http://www.naharnet.com/stories/en/279275-senegal-uncovers-jihadist-cell-in-east-of-country,2021-02-09 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,http://www.newbritainherald.com/article/view/article_id/409714/headline/violent-week-a-grim-sign-as-targeted-killings-of-police-rise/section/NBH-General+News,2022-10-17 13:46:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.newhavenindependent.org/index.php/archives/entry/homicide_in_east_rock/,2021-02-07 14:30:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.newhavenindependent.org/index.php/archives/entry/pan_arrested_alabama/,2021-05-14 14:36:00.000,newsAPI,[],False,False,False,False,False,
arabic,http://www.non14.net/163056,2023-12-28 08:30:00.000,gdelt,[],False,False,False,False,False,False
english,http://www.noshelfrequired.com/this-week-in-literature-and-arts-april-12-april-18/,2021-04-18 12:00:01.000,newsAPI,[],False,False,False,False,False,
english,http://www.nydailynews.com/2023/11/23/sean-diddy-combs-accused-of-sexually-assaulting-drugging-woman-in-1991-after-date-and-filming-attack/,2023-11-23 21:46:03.000,newsAPI,[],False,False,False,False,False,
english,http://www.politico.eu/article/hiv-90-90-90-aids-why-living-well-is-not-a-goal/,2021-03-23 10:14:19.000,newsAPI,[],False,False,False,False,False,
english,http://www.politico.eu/article/the-incredible-shrinking-global-britain/,2022-05-19 02:02:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.readingeagle.com/2022/05/27/5th-person-dead-in-pottstown-explosion/,2022-05-27 16:34:16.000,newsAPI,[],False,False,False,False,False,
english,http://www.rollingstone.com/politics/politics-news/christian-ziegler-ousted-florida-gop-rape-investigation-1234942486/,2024-01-08 19:07:48.000,newsAPI,[],False,False,False,False,False,False
english,http://www.scoopyweb.com/2021/04/hero-paramedic-killed-when-stone-hit.html,2021-04-25 18:09:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.scoopyweb.com/2021/05/nh-sunday-school-teacher-arrested-after.html,2021-05-22 10:01:44.000,newsAPI,['education'],True,False,True,False,False,
english,http://www.stationgossip.com/2021/02/white-house-walks-back-joe-bidens.html,2021-02-17 15:02:51.000,newsAPI,[],False,False,False,False,False,
english,http://www.stationgossip.com/2021/06/revealed-one-percenter-salaries-of-nycs.html,2021-06-13 13:29:15.000,newsAPI,[],False,False,False,False,False,
english,http://www.stationgossip.com/2021/08/taliban-enter-kabul-and-demand.html,2021-08-15 10:51:08.000,newsAPI,[],False,False,False,False,False,
english,http://www.tathasta.com/2021/03/who-report-shows-almost-1-in-3-women.html,2021-03-10 11:31:12.000,newsAPI,[],False,False,False,False,False,
english,http://www.tathasta.com/2021/06/group-inspired-by-greta-thunberg-admits_16.html,2021-06-16 18:23:06.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2021/01/people-arrested-protests-react-police-response-capitol-insurrection.html,2021-01-12 12:00:20.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2021/02/6-key-takeaways-from-woody-allen-doc-allen-v-farrow.html,2021-02-22 17:11:35.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2021/04/senate-passes-anti-asian-hate-crimes-bill-in-landslide-vote.html,2021-04-22 19:36:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2022/05/what-did-police-actually-do-in-the-uvalde-shooting.html,2022-05-26 17:09:21.000,newsAPI,['education'],True,False,True,False,False,
english,http://www.thecut.com/2022/10/paris-hilton-says-she-was-sexually-abused-at-reform-school.html,2022-10-12 17:24:28.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2022/12/new-school-strike-faculty-interview.html,2022-12-12 18:07:08.000,newsAPI,['education'],True,False,True,False,False,
english,http://www.thecut.com/2023/01/harvard-students-walk-out-on-professor-accused-of-assault.html,2023-01-26 23:11:22.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2023/04/panic-attack-how-to-help.html,2023-04-13 16:00:52.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2023/10/trey-songz-sexual-assault-misconduct-allegations.html,2023-10-20 17:22:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2023/11/ex-bad-boy-executive-harve-pierre-accused-of-sexual-assault.html,2023-11-22 19:35:59.000,newsAPI,[],False,False,False,False,False,
english,http://www.thecut.com/2024/01/anthony-anderson-emmys-host-sexual-assault-allegations.html,2024-01-16 21:13:00.000,newsAPI,[],False,False,False,False,False,False
english,http://www.thefutoncritic.com/news/2021/06/24/fx-orders-limited-series-under-the-banner-of-heaven-inspired-by-the-number-1-new-york-times-bestseller-by-jon-krakauer-96111/20210624fx01/,2021-06-24 15:49:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.thewrap.com/bill-cosby-new-civil-suit-for-alleged-rape/,2023-09-29 23:40:32.000,newsAPI,[],False,False,False,False,False,
english,http://www.thewrap.com/ex-nbc-and-cnn-exec-michael-bass-accused-of-1996-sexual-assault-by-former-intern/,2023-06-24 04:00:46.000,newsAPI,[],False,False,False,False,False,
english,http://www.thewrap.com/financial-times-sexual-harassment-story-columnist/,2023-05-30 17:30:11.000,newsAPI,[],False,False,False,False,False,
english,http://www.vulture.com/2023/04/strasberg-institute-mitchell-nestor-sexual-abuse-lawsuit.html,2023-04-19 16:59:05.000,newsAPI,[],False,False,False,False,False,
english,http://www.vulture.com/article/freaks-and-geeks-episode-5-recap-review-tests-and-breasts.html,2021-02-04 22:30:22.000,newsAPI,[],False,False,False,False,False,
english,http://www.vulture.com/article/luann-and-sonja-welcome-to-crappie-lake-recap-episode-4-the-belles-of-the-balls.html,2023-07-24 19:16:00.000,newsAPI,[],False,False,False,False,False,
english,http://www.xinhuanet.com/english/africa/20220119/0269103db3e043b983d4260f79fc9550/c.html,2022-01-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,http://www.xinhuanet.com/english/asiapacific/2021-05/19/c_139956251.htm,2021-05-19 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,http://www.yourdestinationnow.com/2021/01/greta-thunberg-turns-18-climate.html,2021-01-03 13:07:10.000,newsAPI,[],False,False,False,False,False,
english,http://www.zemtv.co/one-student-killed-in-clashes-as-protest-for-physical-exam-turn-violent-in-lahore/,2021-01-26 15:21:03.000,newsAPI,['education'],True,False,True,False,False,
english,http://www.zemtv.co/resident-doctor-shares-shocking-story-of-an-hiv-positive-teen-boy-admitting-to-raping-young-boys/,2021-03-22 23:51:04.000,newsAPI,[],False,False,False,False,False,
arabic,https://24.ae/article/804805/8-%D9%82%D8%AA%D9%84%D9%89-%D9%85%D9%86-%D9%85%D9%8A%D9%84%D9%8A%D8%B4%D9%8A%D8%A7-%D9%81%D8%A7%D8%B7%D9%85%D9%8A%D9%88%D9%86-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D8%B4%D8%B1%D9%82-%D8%AA%D8%AF%D9%85%D8%B1,2024-02-06 13:00:00.000,gdelt,[],False,False,False,False,False,False
english,https://247sports.com/Article/Virginia-Tech-football-player-charged-murder-death-ruled-homicide-blunt-force-injury-Isi-Etute-jerry-Paul-smith-166073566/,2021-06-03 21:06:00.000,newsAPI,[],False,False,False,False,False,
english,https://247wallst.com/investing/2023/07/05/morning-blast-ups-union-problems-more-rivian-gains-wolfspeed-soars/,2023-07-05 11:33:33.000,newsAPI,[],False,False,False,False,False,
arabic,https://26sep.net/index.php/local/72206-2024-01-23-05-27-51,2024-01-23 05:27:51.000,gdelt,[],False,False,False,False,False,False
english,https://3news.com/gma-other-health-workers-serve-notice-to-strike-if-govt-fails-to-negotiate-cola/,2022-07-13 14:45:55.000,newsAPI,[],False,False,False,False,False,
english,https://6abc.com/central-bucks-east-crash-prom-nicholas-mannino-county-pennsylvania/10754801/,2021-06-07 04:38:14.000,newsAPI,[],False,False,False,False,False,
english,https://6abc.com/darby-township-fire-deadly-arson-sharon-avenue-aaron-clark/12539309/,2022-12-07 18:23:31.000,newsAPI,[],False,False,False,False,False,
english,https://6abc.com/fatal-upper-saucon-township-crash-deadly-lehigh-valley-accident-three-people-killed-lanark-road-desales-university/10394867/,2021-03-08 00:28:21.000,newsAPI,[],False,False,False,False,False,
english,https://6abc.com/jenkintown-bodies-found-people-dead-beverly-road-abington-township-police-montgomery-county-district-attorneys-office/12715920/,2023-01-18 21:16:50.000,newsAPI,[],False,False,False,False,False,
english,https://6abc.com/nursing-degree-scheme-fake-diplomas-certificates-fraudulent-credentials/12737135/,2023-01-26 11:05:44.000,newsAPI,[],False,False,False,False,False,
arabic,https://aawsat.com/%D8%A7%D9%84%D8%B1%D8%A3%D9%8A/4817571-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D9%88%D8%A7%D9%84%D9%85%D8%A3%D8%B2%D9%82-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A,2024-01-28 01:45:00.000,gdelt,[],False,False,False,False,False,False
arabic,https://aawsat.com/home/article/4166681/68-قتيلاً-بهجومين-على-جامعي-الكمأة-في-بادية-تدمر-والنظام-يتهم-«داعش»,2023-02-18 00:00:00.000,manually_collected_food_sec_examples,['food-sec'],True,False,False,False,False,True
english,https://abc11.com/barney-harris-nc-alamance-county-monroe-drug-cartel/10514915/,2021-04-14 23:17:39.000,newsAPI,[],False,False,False,False,False,
english,https://abc13.com/nestor-hernandez-dallas-hospital-shooting-methodist-employees-killed-police-shoot-man/12364856/,2022-10-23 13:30:00.000,newsAPI,['health'],True,False,False,True,False,
english,https://abc13.com/who-killed-takeoff-migos-rapper-shot-dead-in-houston-810-billiard-and-bowling-shooting-cameron-joshua-arrested/12518723/,2022-12-02 20:17:41.000,newsAPI,[],False,False,False,False,False,
english,https://abc7.com/barney-harris-nc-alamance-county-monroe-drug-cartel/10515541/,2021-04-15 01:04:30.000,newsAPI,[],False,False,False,False,False,
english,https://abc7.com/kristin-smart-case-paul-flores-ruben/10514801/,2021-04-14 19:36:17.000,newsAPI,[],False,False,False,False,False,
english,https://abc7.com/south-la-fireworks-explosion-lapd-chief-michel-moore-black-lives-matter/10900693/,2021-07-21 05:04:16.000,newsAPI,[],False,False,False,False,False,
english,https://abc7chicago.com/carus-chemical-explosion-potassium-permanganate-la-salle-fire/12692391/,2023-01-12 12:11:15.000,newsAPI,[],False,False,False,False,False,
english,https://abc7chicago.com/school-shooting-knoxville-tn-at-austin-east-high-in/10510326/,2021-04-12 20:25:00.000,newsAPI,['education'],True,False,True,False,False,
english,https://abc7news.com/aptos-stabbing-student-stabbed-high-school-santa-cruz-sheriff/10991520/,2021-09-01 02:26:15.000,newsAPI,['education'],True,False,True,False,False,
english,https://abc7news.com/fake-covid-19-vaccine-vaccination-cards-scheme-fraud/10887317/,2021-07-14 19:34:41.000,newsAPI,[],False,False,False,False,False,
english,https://abc7news.com/montgomery-high-school-stabbing-safety-santa-rosa-jayden-pienta/12927278/,2023-03-08 07:30:23.000,newsAPI,['education'],True,False,True,False,False,
english,https://abc7ny.com/buffalo-shooting-tops-supermarket-payton-gendron-multiple-people-shot/11855937/,2022-05-16 18:45:00.000,newsAPI,[],False,False,False,False,False,
english,https://abc7ny.com/eliza-fletcher-cleotha-abston-kidnapping-memphis/12199378/,2022-09-05 12:39:38.000,newsAPI,['education'],True,False,True,False,False,
english,https://abc7ny.com/nypd-officer-struck-anastasios-tsakos-police-queens/10551976/,2021-04-27 12:11:15.000,newsAPI,[],False,False,False,False,False,
english,https://abc7ny.com/twins-escape-texas-home-after-alleged-abuse-by-mother-police/12360559/,2022-10-22 13:05:22.000,newsAPI,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/1028-covid-deaths-russia-workweek-considered-80681257,2021-10-20 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/aid-groups-scramble-israel-hamas-war-intensifies-gaza-103849366,2023-10-10 04:22:14.000,newsAPI,['aid-sec'],True,True,False,False,False,
english,https://abcnews.go.com/Business/wireStory/amsterdam-apple-shop-hostage-taker-sought-200m-euro-83058793,2022-02-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/belarus-government-blocks-top-media-outlet-detain-reporters-78729172,2021-07-08 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/belarusian-leader-vows-defeat-foreign-backed-rebellion-75823490,2021-02-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/eu-slaps-sanctions-22-officials-myanmar-abuses-83028838,2022-02-23 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/firefighters-battle-flames-polands-largest-lignite-mine-77845506,2021-05-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/health-clinic-montana-superfund-town-faces-penalties-false-100490281,2023-06-29 15:50:38.000,newsAPI,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/kyrgyzstan-detains-prime-minister-mine-corruption-case-78006700,2021-06-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/polish-panel-russia-polish-leaders-plane-crash-84011174,2022-04-11 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/sri-lankan-state-workers-strike-protesting-high-taxes-97871900,2023-03-15 08:17:28.000,newsAPI,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/teen-sexually-abused-therapeutic-boarding-school-lawsuit-parents-101756994,2023-07-28 04:22:37.000,newsAPI,[],False,False,False,False,False,
english,https://abcnews.go.com/Business/wireStory/ukraines-health-care-brink-after-hundreds-attacks-97355209,2023-02-21 14:56:28.000,newsAPI,['health'],True,False,False,True,False,
english,https://abcnews.go.com/Business/wireStory/undisguised-terror-russias-kharkiv-strike-chills-ukraine-83176477,2022-03-01 00:00:00.000,https://www.osac.gov/Content/Browse/News,['aid-sec'],True,True,False,False,False,
english,https://abcnews.go.com/Business/wireStory/us-europe-plan-cutoff-russian-natural-gas-82470416,2022-01-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Health/wireStory/balkans-feel-abandoned-vaccinations-kick-off-europe-75075728,2021-01-06 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Health/wireStory/cambodia-cuts-quarantine-unvaccinated-visitors-days-84211249,2022-04-26 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Health/wireStory/covid-19-deaths-hit-daily-record-hard-hit-80919866,2021-11-02 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Health/wireStory/explainer-india-shattering-global-infection-records-77236638,2021-04-22 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Health/wireStory/france-eases-entry-rules-vaccinated-travelers-uk-82240406,2022-01-13 00:00:00.000,https://www.osac.gov/Content/Browse/News,[],False,False,False,False,False,
english,https://abcnews.go.com/Health/wireStory/gunmen-kill-polio-worker-pakistan-vaccination-campaign-83203643,2022-03-03 00:00:00.000,https://www.osac.gov/Content/Browse/News,['health'],True,False,False,True,False,
